"","condition","word_number","word","alternative","sentence","l_maze","critical_region","region_number","len","freqlog10","suite","item"
"236","filler",5,"was","ha","The boyfriend of the model was killed in an accident while skiing last week","False","False",NA,3,4.32240538106765,"",232
"237","filler",6,"killed","policy","The boyfriend of the model was killed in an accident while skiing last week","False","False",NA,6,2.53655844257153,"",232
"238","filler",7,"in","knew","The boyfriend of the model was killed in an accident while skiing last week","False","False",NA,2,4.65304841597287,"",232
"239","filler",8,"an","else","The boyfriend of the model was killed in an accident while skiing last week","False","False",NA,2,3.7942788657214,"",232
"240","filler",9,"accident","opinions","The boyfriend of the model was killed in an accident while skiing last week","False","False",NA,8,1.79239168949825,"",232
"241","filler",10,"while","whike","The boyfriend of the model was killed in an accident while skiing last week","True","False",NA,5,3.32797162362301,"",232
"242","filler",11,"skiing","fluing","The boyfriend of the model was killed in an accident while skiing last week","True","False",NA,6,0.602059991327962,"",232
"243","filler",12,"last","lars","The boyfriend of the model was killed in an accident while skiing last week","True","False",NA,4,2.8234742291703,"",232
"244","filler",13,"week","wook","The boyfriend of the model was killed in an accident while skiing last week","True","False",NA,4,2.63848925695464,"",232
"245","filler",0,"Yesterday","x-x-x","Yesterday the wife of the politician discussed health care with old people","False","False",NA,9,0.602059991327962,"",233
"246","filler",1,"the","tha","Yesterday the wife of the politician discussed health care with old people","True","False",NA,3,5.11650480266873,"",233
"247","filler",2,"wife","winx","Yesterday the wife of the politician discussed health care with old people","True","False",NA,4,2.53781909507327,"",233
"248","filler",3,"of","ef","Yesterday the wife of the politician discussed health care with old people","True","False",NA,2,4.75611098671178,"",233
"249","filler",4,"the","wre","Yesterday the wife of the politician discussed health care with old people","True","False",NA,3,5.11650480266873,"",233
"250","filler",5,"politician","mositilean","Yesterday the wife of the politician discussed health care with old people","True","False",NA,10,1.36172783601759,"",233
"251","filler",6,"discussed","wonderful","Yesterday the wife of the politician discussed health care with old people","False","False",NA,9,1.90848501887865,"",233
"252","filler",7,"health","please","Yesterday the wife of the politician discussed health care with old people","False","False",NA,6,2.28330122870355,"",233
"253","filler",8,"care","sun","Yesterday the wife of the politician discussed health care with old people","False","False",NA,4,2.08278537031645,"",233
"254","filler",9,"with","ha","Yesterday the wife of the politician discussed health care with old people","False","False",NA,4,4.11437742978615,"",233
"255","filler",10,"old","am","Yesterday the wife of the politician discussed health care with old people","False","False",NA,3,2.82542611776782,"",233
"256","filler",11,"people","minute","Yesterday the wife of the politician discussed health care with old people","False","False",NA,6,3.0068937079479,"",233
"257","filler",0,"The","x-x-x","The children of the rich man were spoiled but they were charming and handsome","False","False",NA,3,5.11650480266873,"",234
"258","filler",1,"children","chigshen","The children of the rich man were spoiled but they were charming and handsome","True","False",NA,8,2.71264970162721,"",234
"259","filler",2,"of","goal","The children of the rich man were spoiled but they were charming and handsome","False","False",NA,2,4.75611098671178,"",234
"260","filler",3,"the","whe","The children of the rich man were spoiled but they were charming and handsome","True","False",NA,3,5.11650480266873,"",234
"261","filler",4,"rich","rith","The children of the rich man were spoiled but they were charming and handsome","True","False",NA,4,2.00432137378264,"",234
"262","filler",5,"man","mas","The children of the rich man were spoiled but they were charming and handsome","True","False",NA,3,2.85003325768977,"",234
"263","filler",6,"were","dere","The children of the rich man were spoiled but they were charming and handsome","True","False",NA,4,3.8654001181793,"",234
"264","filler",7,"spoiled","adapter","The children of the rich man were spoiled but they were charming and handsome","False","False",NA,7,1.14612803567824,"",234
"265","filler",8,"but","port","The children of the rich man were spoiled but they were charming and handsome","False","False",NA,3,3.62675085368339,"",234
"266","filler",9,"they","bus","The children of the rich man were spoiled but they were charming and handsome","False","False",NA,4,3.59050746200858,"",234
"267","filler",10,"were","ago","The children of the rich man were spoiled but they were charming and handsome","False","False",NA,4,3.8654001181793,"",234
"268","filler",11,"charming","altitude","The children of the rich man were spoiled but they were charming and handsome","False","False",NA,8,1.14612803567824,"",234
"269","filler",12,"and","gas","The children of the rich man were spoiled but they were charming and handsome","False","False",NA,3,4.70531622468301,"",234
"270","filler",13,"handsome","diameter","The children of the rich man were spoiled but they were charming and handsome","False","False",NA,8,1.04139268515823,"",234
"271","that_gap",0,"I","x-x-x","I know that our uncle grabbed the food in front of at the holiday party","False","False",1,1,3.31132995230379,"filler-gap_dependencies-epp",13001
"272","that_gap",1,"know","smow","I know that our uncle grabbed the food in front of at the holiday party","True","False",1,4,2.29225607135648,"filler-gap_dependencies-epp",13001
"273","that_gap",2,"that","jack","I know that our uncle grabbed the food in front of at the holiday party","False","False",2,4,4.15691242570002,"filler-gap_dependencies-epp",13001
"274","that_gap",3,"our","them","I know that our uncle grabbed the food in front of at the holiday party","False","False",3,3,2.37839790094814,"filler-gap_dependencies-epp",13001
"275","that_gap",4,"uncle","forum","I know that our uncle grabbed the food in front of at the holiday party","False","False",3,5,1.6232492903979,"filler-gap_dependencies-epp",13001
"276","that_gap",5,"grabbed","analyst","I know that our uncle grabbed the food in front of at the holiday party","False","False",4,7,0.778151250383644,"filler-gap_dependencies-epp",13001
"277","that_gap",6,"the","thus","I know that our uncle grabbed the food in front of at the holiday party","False","False",5,3,5.11650480266873,"filler-gap_dependencies-epp",13001
"278","that_gap",7,"food","fied","I know that our uncle grabbed the food in front of at the holiday party","True","False",5,4,2.41664050733828,"filler-gap_dependencies-epp",13001
"279","that_gap",8,"in","iy","I know that our uncle grabbed the food in front of at the holiday party","True","False",6,2,4.65304841597287,"filler-gap_dependencies-epp",13001
"280","that_gap",9,"front","frosh","I know that our uncle grabbed the food in front of at the holiday party","True","False",6,5,2.51587384371168,"filler-gap_dependencies-epp",13001
"281","that_gap",10,"of","oc","I know that our uncle grabbed the food in front of at the holiday party","True","False",6,2,4.75611098671178,"filler-gap_dependencies-epp",13001
"282","that_gap",11,"at","ap","I know that our uncle grabbed the food in front of at the holiday party","True","True",8,2,3.95765516694349,"filler-gap_dependencies-epp",13001
"283","that_gap",12,"the","fre","I know that our uncle grabbed the food in front of at the holiday party","True","True",8,3,5.11650480266873,"filler-gap_dependencies-epp",13001
"284","that_gap",13,"holiday","famiday","I know that our uncle grabbed the food in front of at the holiday party","True","True",8,7,1.84509804001426,"filler-gap_dependencies-epp",13001
"285","that_gap",14,"party","marby","I know that our uncle grabbed the food in front of at the holiday party","True","True",8,5,2.54282542695918,"filler-gap_dependencies-epp",13001
"286","that_nogap",0,"I","x-x-x","I know that our uncle grabbed the food in front of the guests at the holiday party","False","False",1,1,3.31132995230379,"filler-gap_dependencies-epp",13001
"287","that_nogap",1,"know","smow","I know that our uncle grabbed the food in front of the guests at the holiday party","True","False",1,4,2.29225607135648,"filler-gap_dependencies-epp",13001
"288","that_nogap",2,"that","jack","I know that our uncle grabbed the food in front of the guests at the holiday party","False","False",2,4,4.15691242570002,"filler-gap_dependencies-epp",13001
"289","that_nogap",3,"our","them","I know that our uncle grabbed the food in front of the guests at the holiday party","False","False",3,3,2.37839790094814,"filler-gap_dependencies-epp",13001
